neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3,3,1.30877,103.90961999999999,2,90.0,2,21,16,0.39,2,29
2,34,1.35426,103.82829,0,49.0,3,61,184,1.11,3,0
2,4,1.27599,103.8406,2,158.0,6,6,49,0.12,4,340
2,20,1.32669,103.84227,2,300.0,10,31,30,0.56,203,365
2,6,1.3153700000000002,103.88546,0,154.0,1,0,2137,1.04,1,364
2,15,1.27962,103.83986,2,250.0,3,41,17,0.75,9,65
2,19,1.3151,103.8585,2,81.0,29,9,51,0.17,3,211
2,6,1.3114,103.88322,0,60.0,1,25,15,0.47,37,353
2,19,1.31779,103.85225,2,224.0,30,13,619,0.26,3,365
2,17,1.31539,103.82758000000001,2,149.0,7,14,341,0.27,19,0
2,9,1.30244,103.84733,2,90.0,5,9,40,0.17,67,55
3,3,1.32845,103.94697,0,69.0,3,43,11,0.83,13,84
2,20,1.3261100000000001,103.84476,2,300.0,14,42,94,0.77,203,365
2,19,1.31665,103.85351,0,62.0,1,0,2137,1.04,2,0
2,20,1.31489,103.84165,2,149.0,2,1,1344,0.02,2,0
2,4,1.2856,103.82840999999999,0,60.0,5,7,1141,0.13,1,0
2,15,1.28185,103.84657,0,160.0,365,0,2137,1.04,1,363
2,19,1.32815,103.86575,2,201.0,7,25,405,0.46,203,309
2,6,1.31039,103.8845,2,75.0,1,4,15,0.72,5,359
3,2,1.34159,103.95868,0,54.0,4,41,92,0.75,13,55
2,9,1.30514,103.85597,2,119.0,2,158,20,3.05,10,122
3,2,1.34144,103.95809,0,54.0,4,29,122,0.54,13,75
2,9,1.3040200000000002,103.85423,2,115.0,2,198,18,3.61,10,0
2,23,1.29224,103.84259,0,146.0,1,0,2137,1.04,2,0
2,9,1.30376,103.85471,2,119.0,2,170,20,3.19,10,105
2,9,1.3054299999999999,103.85647,2,115.0,2,188,16,3.44,10,96
2,9,1.30541,103.85508,2,90.0,2,153,22,2.95,10,58
2,9,1.30386,103.85459,2,106.0,2,246,19,4.49,10,63
2,19,1.32723,103.86533,0,208.0,1,0,2137,1.04,1,0
3,3,1.31097,103.93814,0,78.0,2,0,2137,1.04,1,363
2,19,1.31281,103.84826,2,106.0,1,22,1,0.41,5,336
2,12,1.30197,103.89935,0,49.0,2,10,16,0.62,1,344
2,6,1.31243,103.88441,2,90.0,1,8,57,0.15,5,353
2,6,1.31005,103.87613,2,219.0,1,1,1285,0.02,5,364
5,11,1.34489,103.8724,0,58.0,2,3,1496,0.05,1,0
1,35,1.41482,103.83225999999999,0,60.0,7,0,2137,1.04,3,364
2,4,1.2761,103.84071,2,228.0,6,2,571,0.1,4,364
2,4,1.27493,103.84029,2,200.0,6,5,30,0.11,4,364
2,6,1.3291,103.88257,0,107.0,2,7,12,0.16,2,363
2,4,1.2757399999999999,103.83632,2,190.0,365,45,983,0.84,6,89
2,20,1.3195,103.84791,0,99.0,1,238,5,4.39,3,329
2,20,1.3177299999999998,103.84633000000001,0,94.0,1,191,4,3.56,3,351
2,19,1.31372,103.848,2,131.0,1,18,9,0.35,5,343
2,19,1.3095299999999999,103.85958000000001,2,194.0,1,9,494,0.17,16,351
4,8,1.35162,103.70342,0,250.0,1,54,1213,0.99,1,365
2,27,1.29891,103.84659,2,350.0,365,44,1266,0.81,6,83
2,1,1.31164,103.79555,0,60.0,30,14,22,0.26,14,359
1,28,1.44201,103.82403000000001,0,111.0,5,3,782,0.07,7,364
1,0,1.44299,103.79424,0,37.0,180,107,22,2.02,3,11
5,11,1.3541100000000001,103.86946,0,56.0,1,0,2137,1.04,1,0
5,11,1.35047,103.86374,0,81.0,1,0,2137,1.04,1,0
2,20,1.32568,103.85009000000001,2,250.0,8,12,879,0.22,203,364
2,7,1.29473,103.83885,2,131.0,5,27,39,0.5,84,77
1,0,1.4419600000000001,103.7939,0,37.0,180,64,88,1.22,3,45
2,20,1.32574,103.85181,2,137.0,10,6,774,0.11,203,364
2,5,1.3052700000000002,103.83424000000001,2,249.0,2,25,33,0.76,38,208
3,3,1.31494,103.90681,0,44.0,5,11,112,0.2,8,332
5,18,1.36515,103.87495,0,118.0,2,7,156,0.16,5,363
1,35,1.41594,103.83391,0,81.0,7,0,2137,1.04,3,363
2,1,1.31263,103.79793000000001,1,61.0,1,10,1384,0.2,1,0
2,14,1.3356,103.86591999999999,1,300.0,1,0,2137,1.04,1,365
2,6,1.31208,103.88475,2,110.0,4,3,1181,0.06,1,0
2,12,1.29962,103.88731999999999,2,175.0,3,0,2137,1.04,1,0
2,7,1.2952299999999999,103.84039,2,115.0,30,8,260,0.17,84,86
2,9,1.3025799999999998,103.84810999999999,2,90.0,5,24,115,0.46,67,48
2,21,1.28209,103.85191,2,237.0,2,16,1240,0.3,1,0
3,2,1.3458700000000001,103.96046,0,85.0,90,151,48,2.97,7,365
2,19,1.3141100000000001,103.84805,0,56.0,2,0,2137,1.04,1,0
5,31,1.3877700000000002,103.89649,1,121.0,2,0,2137,1.04,1,88
3,2,1.34495,103.96043,0,69.0,90,285,46,5.4,7,365
3,2,1.34463,103.96106999999999,0,60.0,2,296,60,5.56,7,0
4,8,1.35015,103.69570999999999,0,43.0,90,19,380,0.36,2,264
2,7,1.2963799999999999,103.83975,2,119.0,5,37,14,0.7,84,70
2,19,1.31621,103.85614,0,49.0,5,16,59,0.34,12,49
2,20,1.32266,103.85221,0,75.0,1,0,2137,1.04,1,0
2,6,1.31677,103.90182,0,44.0,1,6,1333,0.11,1,0
4,8,1.3517700000000001,103.69583,0,40.0,90,14,245,0.27,2,292
5,16,1.39798,103.91082,0,118.0,1,0,2137,1.04,1,0
2,20,1.32584,103.85379,2,218.0,3,21,163,0.4,203,254
5,18,1.3627799999999999,103.87799,0,50.0,1,0,2137,1.04,1,0
3,3,1.3212,103.91483000000001,0,182.0,1,0,2137,1.04,1,180
2,34,1.35071,103.85088,0,119.0,1,0,2137,1.04,1,0
2,9,1.3008600000000001,103.85439000000001,2,190.0,90,195,8,3.67,1,59
2,15,1.2843,103.84738,0,125.0,21,133,167,2.51,1,0
2,10,1.30544,103.78461999999999,0,69.0,14,0,2137,1.04,1,0
2,15,1.28407,103.84385,2,110.0,5,34,24,0.66,67,125
3,13,1.36788,103.97171,1,100.0,1,0,2137,1.04,1,0
5,31,1.3991,103.89017,0,50.0,2,83,59,1.61,1,356
2,19,1.3164200000000001,103.85776,2,112.0,2,42,16,0.83,12,318
3,2,1.34471,103.96249,0,81.0,90,245,55,4.64,7,263
2,9,1.30218,103.86036,0,87.0,1,5,1293,0.1,4,0
2,9,1.30162,103.86022,0,76.0,1,39,1028,0.74,4,0
2,9,1.30223,103.86083,0,76.0,1,23,1116,0.45,4,0
4,8,1.34392,103.7187,0,81.0,4,0,2137,1.04,7,364
2,17,1.29376,103.82802,2,281.0,3,8,1292,0.16,1,0
3,13,1.3785399999999999,103.96119,2,189.0,4,43,7,0.82,1,166
1,35,1.41621,103.84424,0,62.0,1,11,38,0.35,2,330
2,10,1.28227,103.78501,0,44.0,25,0,2137,1.04,1,0
2,1,1.3113700000000001,103.79544,0,75.0,90,8,329,0.16,14,356
2,19,1.31534,103.85821999999999,2,100.0,2,83,15,1.58,12,320
3,3,1.3201,103.91476,0,131.0,3,0,2137,1.04,24,346
3,3,1.31934,103.91574,0,90.0,3,5,344,0.1,24,342
2,7,1.29467,103.83839,2,119.0,6,56,15,1.06,84,62
2,6,1.31466,103.88736,2,90.0,14,68,31,1.31,67,0
3,3,1.3316,103.94739,2,250.0,1,0,2137,1.04,1,0
2,17,1.29504,103.82970999999999,0,58.0,21,6,264,0.13,4,149
4,22,1.3663399999999999,103.76963,0,110.0,2,33,1172,0.63,1,0
3,13,1.35894,103.96605,0,31.0,90,0,2137,1.04,2,332
2,6,1.31323,103.88802,2,82.0,4,130,24,2.47,84,41
2,24,1.30067,103.8392,2,219.0,2,118,17,2.32,1,46
2,6,1.31443,103.88750999999999,2,85.0,15,124,107,2.36,84,61
2,6,1.3164799999999999,103.89486,2,85.0,1,62,28,1.18,67,72
2,6,1.3139399999999999,103.8866,2,90.0,4,51,17,1.01,84,33
2,6,1.31585,103.88554,2,110.0,1,24,34,0.46,67,89
2,6,1.3141399999999999,103.8881,2,85.0,1,79,49,1.53,67,120
2,6,1.3156,103.88776,2,92.0,4,26,15,0.49,67,73
2,6,1.31312,103.88663000000001,2,94.0,9,29,179,0.56,84,68
3,2,1.3446799999999999,103.96101999999999,0,56.0,2,263,51,5.02,7,0
5,16,1.39866,103.90555,0,49.0,180,0,2137,1.04,2,365
3,3,1.32112,103.91641,0,119.0,3,3,1014,0.06,24,350
2,15,1.2856299999999998,103.845,2,106.0,10,22,48,0.42,67,47
2,15,1.28362,103.84509,2,131.0,4,24,48,0.47,67,81
2,6,1.31352,103.88728,2,82.0,24,75,345,1.46,84,74
2,10,1.2929700000000002,103.76953,1,19.0,5,3,575,0.08,9,350
5,25,1.37741,103.84776,0,62.0,1,2,1572,0.04,2,0
2,20,1.32734,103.84433,2,300.0,25,26,64,0.51,67,365
2,4,1.27495,103.83570999999999,0,81.0,2,162,5,3.13,1,289
3,3,1.31265,103.9366,2,165.0,4,8,133,0.16,4,303
2,6,1.3131,103.89178000000001,0,60.0,1,0,2137,1.04,1,0
2,7,1.29568,103.84042,2,81.0,1,0,2137,1.04,1,0
2,34,1.3561299999999998,103.84983000000001,0,106.0,1,0,2137,1.04,2,362
2,1,1.3123799999999999,103.79542,0,78.0,28,9,258,0.18,14,347
2,10,1.29154,103.76890999999999,1,25.0,5,2,1052,0.05,9,0
2,15,1.28368,103.84563,2,115.0,6,25,15,0.49,84,60
1,0,1.42803,103.78584000000001,2,181.0,93,11,57,0.23,1,266
2,7,1.29561,103.84035,2,119.0,6,21,106,0.41,84,45
2,15,1.28359,103.84564,2,119.0,5,21,35,0.58,67,117
2,15,1.28342,103.84553000000001,2,110.0,4,44,41,1.06,67,117
2,6,1.32958,103.88464,0,94.0,3,15,44,0.3,2,352
2,21,1.28026,103.85296,0,90.0,60,1,1251,0.02,41,364
4,26,1.35586,103.75322,0,35.0,1,2,379,0.14,1,66
2,14,1.33683,103.87099,2,200.0,2,0,2137,1.04,1,0
2,15,1.28326,103.84318,0,56.0,90,1,1027,0.03,83,343
2,34,1.3461,103.84931999999999,0,150.0,1,0,2137,1.04,1,0
2,20,1.32526,103.84718000000001,2,100.0,365,0,2137,1.04,1,365
2,17,1.2958399999999999,103.82675,2,169.0,2,2,1535,0.04,1,0
2,23,1.28985,103.84782,0,110.0,2,6,1411,0.12,1,0
4,22,1.36895,103.76637,0,69.0,2,1,1306,0.02,2,26
2,6,1.31322,103.87976,0,50.0,2,99,1,3.26,14,77
2,9,1.30291,103.84871,0,69.0,1,4,1369,0.08,1,0
2,6,1.31532,103.8874,2,94.0,1,50,17,0.97,67,65
1,35,1.42841,103.83065,0,56.0,2,22,1300,0.44,1,0
2,6,1.31644,103.88701999999999,2,199.0,2,59,6,1.14,23,51
2,6,1.31314,103.88681,2,181.0,4,48,17,0.94,84,61
4,8,1.34007,103.6962,0,81.0,1,0,2137,1.04,1,0
2,6,1.3132,103.88757,2,82.0,5,60,45,1.18,84,0
2,9,1.30288,103.84825,2,89.0,6,3,457,0.06,67,0
2,1,1.31174,103.79713000000001,0,50.0,1,1,1540,0.02,1,0
2,20,1.32786,103.84907,2,218.0,14,35,237,0.68,203,316
2,7,1.2962799999999999,103.84034,2,208.0,7,23,11,0.45,4,363
2,6,1.31097,103.8826,0,90.0,1,115,15,2.22,37,319
2,6,1.31271,103.88891,0,79.0,1,0,2137,1.04,1,0
2,21,1.29554,103.85428,0,197.0,1,0,2137,1.04,1,363
2,15,1.2810700000000002,103.84132,2,304.0,3,115,20,2.24,9,105
2,10,1.2949700000000002,103.80752,0,75.0,3,0,2137,1.04,1,0
2,4,1.28315,103.83406,2,201.0,2,3,1417,0.06,1,260
2,17,1.30908,103.81955,0,150.0,3,0,2137,1.04,1,363
4,32,1.29361,103.76746,0,81.0,5,34,94,0.67,2,115
2,4,1.2837399999999999,103.83513,2,110.0,2,28,55,0.55,26,333
2,1,1.33081,103.80396,2,360.0,7,0,2137,1.04,1,0
2,1,1.34486,103.76871,0,76.0,90,2,582,0.04,1,365
3,3,1.32089,103.91503,0,90.0,3,2,76,0.13,24,301
2,4,1.28357,103.82995,2,115.0,1,11,23,1.25,26,349
2,7,1.2928899999999999,103.84007,0,65.0,2,2,1484,0.04,1,0
1,28,1.43972,103.8226,0,53.0,5,8,136,0.18,7,362
2,4,1.28214,103.83121,2,125.0,1,3,64,0.06,26,326
2,6,1.3145200000000001,103.88589,2,100.0,4,22,60,0.43,67,83
2,19,1.31015,103.85967,2,222.0,1,1,1102,0.03,16,351
2,6,1.31364,103.88734000000001,2,99.0,6,55,25,1.13,84,51
2,20,1.3240100000000001,103.853,2,71.0,90,3,48,0.1,3,42
2,20,1.32831,103.84834000000001,2,119.0,5,13,191,0.29,203,319
5,11,1.34471,103.86898000000001,0,81.0,1,90,10,1.84,3,333
2,19,1.3130000000000002,103.85922,0,76.0,90,11,149,0.22,2,256
2,21,1.27914,103.85002,0,89.0,90,0,2137,1.04,1,365
2,10,1.30531,103.78374000000001,0,87.0,28,18,157,0.37,1,280
2,5,1.31152,103.84026999999999,2,131.0,5,2,1367,0.04,1,0
4,29,1.37734,103.75464000000001,0,18.0,1,1,1519,0.02,1,0
2,6,1.31467,103.88749,2,181.0,7,40,17,0.78,84,74
2,6,1.31374,103.88752,2,85.0,4,99,23,1.95,67,73
2,6,1.31375,103.88663000000001,2,85.0,14,28,65,0.55,67,0
3,3,1.31683,103.91109,2,100.0,90,11,384,0.23,2,54
2,23,1.29209,103.84109000000001,2,137.0,8,27,278,0.53,1,0
1,28,1.44154,103.82393,1,54.0,7,1,1517,0.02,2,364
3,3,1.33331,103.94124000000001,0,69.0,2,3,1305,0.06,1,0
2,9,1.30205,103.85804,0,119.0,1,2,603,0.07,7,233
2,5,1.31569,103.8367,0,100.0,2,0,2137,1.04,1,0
5,11,1.34399,103.87076,0,67.0,1,51,11,1.02,3,74
5,11,1.34604,103.87111,0,69.0,1,70,2,1.38,3,341
3,3,1.3125,103.91188000000001,2,219.0,365,25,1074,0.49,6,365
2,27,1.29836,103.84279000000001,0,81.0,5,0,2137,1.04,2,0
2,7,1.29453,103.83733000000001,0,78.0,1,111,16,2.19,2,3
1,28,1.44151,103.82377,1,53.0,5,2,1445,0.04,7,364
2,1,1.31821,103.77942,0,75.0,5,0,2137,1.04,1,0
2,19,1.31806,103.85172,2,94.0,2,4,607,0.1,1,0
4,29,1.38056,103.75988000000001,2,239.0,2,7,254,0.15,3,325
4,26,1.35955,103.75001999999999,0,181.0,1,0,2137,1.04,1,364
2,23,1.28777,103.84907,0,125.0,90,74,247,1.46,1,270
2,34,1.3501100000000001,103.84666999999999,2,100.0,92,0,2137,1.04,3,0
2,10,1.30728,103.78113,2,150.0,14,21,31,0.41,1,291
2,6,1.31406,103.88626,0,60.0,1,2,1509,0.04,1,0
2,19,1.31584,103.85582,2,94.0,2,67,17,1.33,12,311
2,4,1.2751700000000001,103.83639000000001,2,160.0,13,0,2137,1.04,1,0
2,6,1.30767,103.88146,0,81.0,2,0,2137,1.04,1,0
2,6,1.3111700000000002,103.88298,0,90.0,1,79,15,1.56,37,340
2,15,1.28376,103.83965,0,93.0,4,3,879,0.09,1,157
2,19,1.3088600000000001,103.86363,0,50.0,20,1,1486,0.02,83,362
2,19,1.30854,103.86291,0,36.0,18,4,57,0.12,112,354
2,6,1.31226,103.88311999999999,0,139.0,1,0,2137,1.04,2,0
2,15,1.2834299999999998,103.84512,2,115.0,4,44,14,0.9,84,69
2,4,1.28718,103.8262,0,85.0,1,0,2137,1.04,1,0
3,2,1.34764,103.94037,0,200.0,1,0,2137,1.04,1,365
2,21,1.27988,103.85065,2,268.0,2,34,15,0.68,4,38
2,9,1.30233,103.84643,0,100.0,2,30,247,0.67,2,0
2,17,1.2943200000000001,103.82611999999999,2,151.0,1,18,413,0.4,2,365
2,1,1.31887,103.77462,0,50.0,3,1,1429,0.02,1,0
2,6,1.3133299999999999,103.90434,2,139.0,90,19,637,0.54,2,0
2,7,1.29647,103.83779,0,74.0,1,129,23,2.6,2,5
2,21,1.27946,103.85592,2,268.0,2,22,17,0.43,4,38
2,6,1.3149600000000001,103.88691,2,94.0,4,30,17,0.6,67,32
2,6,1.3144,103.88671,2,85.0,4,81,16,1.61,67,127
2,6,1.3143,103.88604000000001,2,99.0,5,17,343,0.34,67,52
2,15,1.28898,103.83944,0,28.0,1,0,2137,1.04,1,0
3,3,1.30898,103.91219,0,87.0,1,72,764,1.45,1,0
2,6,1.31536,103.88574,2,85.0,5,62,42,1.23,67,43
2,4,1.28411,103.83254000000001,2,132.0,2,9,103,0.18,26,292
2,19,1.3123,103.86255,0,37.0,28,1,411,0.07,112,331
2,9,1.3026,103.85195,2,250.0,1,248,16,4.99,1,229
2,21,1.27967,103.85539,2,268.0,2,49,44,0.97,4,38
2,20,1.32402,103.85313000000001,0,75.0,5,7,66,0.15,1,2
2,9,1.30105,103.84786,0,100.0,2,226,14,4.49,2,228
5,31,1.3865,103.89341,0,25.0,180,2,1510,0.04,2,365
2,6,1.3148,103.88593,2,90.0,14,16,19,0.61,67,90
2,20,1.32618,103.85394000000001,2,235.0,4,12,166,0.35,114,275
2,19,1.3173700000000002,103.85084,0,100.0,90,1,1464,0.02,1,363
2,6,1.31417,103.88224,0,44.0,18,0,2137,1.04,83,353
2,1,1.3150899999999999,103.80398000000001,2,200.0,2,15,969,0.3,1,0
2,19,1.32647,103.86453,2,200.0,90,0,2137,1.04,1,358
2,10,1.2861799999999999,103.79122,0,50.0,4,1,1356,0.02,1,0
2,4,1.27173,103.82231999999999,1,43.0,10,0,2137,1.04,1,0
2,9,1.30331,103.84848000000001,0,75.0,5,3,1330,0.06,1,0
2,6,1.31405,103.88619,2,94.0,1,29,19,0.6,67,84
2,6,1.314,103.88576,2,90.0,4,18,15,0.38,67,64
3,3,1.32087,103.91189,2,135.0,2,133,209,2.68,2,0
2,21,1.27516,103.8453,2,140.0,20,4,1245,0.08,1,0
2,4,1.28305,103.82722,2,129.0,2,25,11,0.51,1,0
2,6,1.31382,103.88744,2,219.0,4,5,23,0.1,84,83
2,10,1.30623,103.78258000000001,2,181.0,2,9,372,0.24,2,0
2,4,1.27242,103.80923,0,75.0,1,37,205,1.13,1,319
2,10,1.30798,103.78604,2,181.0,3,25,460,0.5,2,0
2,19,1.3179100000000001,103.85083,2,131.0,4,14,967,0.28,1,0
2,6,1.31575,103.88391999999999,0,58.0,2,42,602,1.07,2,0
2,6,1.3155299999999999,103.8909,0,78.0,1,5,432,0.1,3,0
2,4,1.28283,103.83109,0,99.0,2,1,1483,0.02,3,0
1,0,1.43537,103.77405999999999,0,60.0,1,1,391,0.08,1,363
4,22,1.3694899999999999,103.76564,0,44.0,1,20,1168,0.4,2,193
2,4,1.2783200000000001,103.83774,0,87.0,90,9,626,0.18,5,364
2,4,1.2787600000000001,103.82701,0,75.0,1,6,1122,0.12,3,0
2,4,1.28084,103.82894,0,51.0,1,1,1340,0.02,3,0
2,17,1.29407,103.8284,0,200.0,1,0,2137,1.04,1,364
2,9,1.30649,103.84785,2,137.0,3,4,474,0.08,203,243
2,4,1.28273,103.83349,2,139.0,1,13,37,0.26,26,220
2,4,1.28446,103.83440999999999,2,153.0,1,6,116,0.12,26,208
3,3,1.31441,103.9127,0,90.0,3,4,1236,0.08,1,363
5,16,1.4106100000000001,103.90128,2,135.0,1,2,1339,0.04,1,0
4,8,1.33317,103.72421999999999,0,65.0,90,23,212,0.57,2,0
4,8,1.34207,103.71739000000001,1,69.0,2,2,1451,0.04,1,0
5,11,1.3528,103.86583,2,110.0,2,3,1113,0.06,1,0
5,25,1.38496,103.84138,2,99.0,5,5,739,0.1,1,239
2,17,1.29374,103.82439000000001,0,65.0,1,0,2137,1.04,1,0
2,21,1.27383,103.84634,2,189.0,15,1,1472,0.02,3,180
2,6,1.31427,103.90594,0,69.0,5,0,2137,1.04,8,85
2,6,1.31569,103.88784,2,100.0,1,21,16,0.44,67,84
2,6,1.3130600000000001,103.89173000000001,0,69.0,1,1,1500,0.02,3,0
2,4,1.28539,103.83355999999999,2,139.0,1,34,26,0.68,26,303
1,0,1.44013,103.79117,0,190.0,2,0,2137,1.04,1,363
2,6,1.3128600000000001,103.88659,0,50.0,90,23,921,0.49,2,36
2,20,1.3189799999999998,103.84614,2,219.0,30,142,22,2.88,2,283
2,20,1.32281,103.85133,2,131.0,180,5,1332,0.1,1,365
2,20,1.3221399999999999,103.84917,2,200.0,5,46,6,0.95,1,335
4,8,1.3426,103.71500999999999,0,51.0,7,28,308,0.62,2,299
3,13,1.37835,103.95465,0,187.0,1,0,2137,1.04,1,0
3,3,1.32101,103.9255,2,151.0,3,4,1031,0.08,1,0
2,6,1.31481,103.88701,2,87.0,1,59,14,1.18,67,70
2,19,1.30934,103.86336999999999,0,69.0,5,0,2137,1.04,1,0
2,6,1.30661,103.88659,2,190.0,3,0,2137,1.04,1,0
2,15,1.28425,103.84295999999999,0,37.0,90,2,113,0.13,83,354
2,6,1.31489,103.88798,2,181.0,5,46,42,0.92,84,36
2,7,1.29484,103.83859,2,128.0,1,46,32,1.07,48,343
5,25,1.39037,103.83532,2,169.0,3,59,1059,1.2,1,0
5,31,1.38404,103.89558000000001,0,40.0,3,5,723,0.1,2,0
5,11,1.35419,103.87758000000001,0,79.0,2,1,1430,0.02,1,0
2,10,1.30155,103.79117,2,171.0,2,89,7,2.2,1,101
4,32,1.30631,103.76292,0,60.0,1,0,2137,1.04,1,0
4,26,1.3549,103.75239,0,79.0,3,1,1269,0.02,1,0
5,25,1.37175,103.8475,0,62.0,2,108,19,2.2,1,222
2,21,1.27377,103.84523,0,200.0,90,96,195,2.15,10,347
2,6,1.31498,103.88587,0,44.0,1,0,2137,1.04,1,0
2,6,1.31339,103.88609,2,89.0,4,27,15,0.55,67,77
2,21,1.274,103.84603,0,160.0,90,11,270,0.28,10,364
2,19,1.3109899999999999,103.85651999999999,2,150.0,1,0,2137,1.04,1,0
2,21,1.27843,103.84614,0,169.0,90,37,233,0.81,10,354
2,21,1.2745,103.84656,0,150.0,90,30,235,0.7,10,0
2,15,1.27829,103.84485,0,169.0,90,32,221,0.7,10,365
2,7,1.29795,103.83012,0,75.0,10,13,21,0.26,1,325
2,5,1.3055,103.84008,2,129.0,3,65,48,1.55,6,132
2,6,1.31245,103.87858,0,49.0,1,3,1461,0.06,1,0
2,6,1.31443,103.90604,0,60.0,3,5,191,0.12,8,361
2,6,1.31544,103.88674,2,119.0,7,6,47,0.13,84,87
2,4,1.27718,103.82167,0,72.0,3,291,5,6.05,1,186
3,3,1.32796,103.92311,1,81.0,1,0,2137,1.04,1,363
2,7,1.29611,103.84064000000001,2,119.0,4,57,19,1.15,84,58
3,3,1.33734,103.92298000000001,2,144.0,3,22,13,0.46,1,171
2,20,1.32795,103.84354,2,358.0,7,11,30,0.24,203,275
2,6,1.3137299999999998,103.88803,2,119.0,20,12,238,0.24,84,89
2,9,1.30298,103.85774,0,90.0,1,3,254,0.12,7,233
1,0,1.43605,103.79861,0,50.0,1,0,2137,1.04,1,0
2,19,1.30702,103.86211999999999,0,40.0,18,1,1117,0.03,112,359
2,20,1.32761,103.84858,0,219.0,1,0,2137,1.04,1,365
2,12,1.30805,103.89591999999999,0,56.0,1,207,15,4.19,8,53
2,6,1.3138100000000001,103.88682,2,85.0,4,64,16,1.34,84,65
2,6,1.31551,103.88613000000001,2,94.0,6,22,791,0.46,84,76
1,35,1.41016,103.84466,0,187.0,1,5,324,0.12,6,347
4,26,1.35285,103.75816,0,37.0,90,7,1334,0.14,2,365
2,19,1.30726,103.86185,0,40.0,18,3,598,0.06,83,360
2,17,1.29325,103.82334,0,85.0,2,11,873,0.25,3,230
3,3,1.3125,103.93606,2,219.0,3,123,10,2.48,1,262
2,19,1.29922,103.86215,2,150.0,2,14,819,0.29,1,0
5,31,1.38424,103.89553000000001,0,81.0,4,25,220,0.52,2,104
4,8,1.34036,103.68779,0,40.0,2,9,180,0.19,2,271
5,18,1.37821,103.90257,2,140.0,1,0,2137,1.04,1,0
2,6,1.31228,103.8761,0,44.0,1,26,189,1.16,7,179
2,6,1.31083,103.88456,2,194.0,50,2,1408,0.04,7,365
2,7,1.29667,103.83883,2,119.0,6,40,20,0.81,84,76
4,8,1.33903,103.68782,0,37.0,4,4,262,0.08,2,200
2,1,1.3174299999999999,103.77955,0,85.0,3,56,35,1.17,8,270
2,17,1.31236,103.82571999999999,2,219.0,3,2,1453,0.04,1,0
2,21,1.2786600000000001,103.8549,0,344.0,1,0,2137,1.04,1,0
2,20,1.32381,103.85526,2,144.0,1,0,2137,1.04,1,0
2,19,1.31209,103.85757,0,58.0,90,9,15,0.19,2,17
5,16,1.40029,103.90401,0,44.0,1,1,36,0.79,2,365
2,4,1.27439,103.84083000000001,0,200.0,1,28,214,0.57,1,364
2,19,1.32741,103.86411,0,51.0,2,22,601,0.45,2,0
2,7,1.29506,103.83995999999999,2,119.0,6,38,27,0.78,84,61
1,28,1.4401,103.82477,0,53.0,6,1,1237,0.02,7,364
2,12,1.31182,103.90644,0,56.0,1,202,58,4.13,4,0
3,3,1.31403,103.90645,0,65.0,1,262,58,5.33,4,0
2,6,1.31186,103.88136,0,69.0,1,10,21,0.2,37,362
2,6,1.31138,103.88157,0,69.0,1,26,36,0.53,37,358
2,6,1.3115299999999999,103.88266999999999,0,69.0,1,15,36,0.31,37,365
2,34,1.35941,103.82834,1,26.0,1,0,2137,1.04,1,0
2,6,1.3142200000000002,103.90481,0,40.0,1,285,58,5.86,4,0
4,8,1.34509,103.71449,0,39.0,60,4,83,0.1,2,339
3,3,1.31298,103.93932,2,269.0,1,0,2137,1.04,1,0
2,6,1.3155,103.88591,2,90.0,1,42,14,0.86,67,76
2,19,1.3139299999999998,103.87216,0,60.0,180,10,624,0.21,1,358
2,19,1.3083799999999999,103.86142,0,40.0,18,3,1395,0.06,112,359
2,7,1.29614,103.83967,2,119.0,5,28,21,0.58,84,70
2,5,1.30521,103.84253000000001,2,194.0,3,10,1137,0.21,1,0
2,6,1.31359,103.88794,2,181.0,5,47,15,1.01,84,72
3,3,1.3159299999999998,103.90714,0,51.0,5,4,877,0.08,8,271
2,12,1.30847,103.90394,2,83.0,1,0,2137,1.04,1,0
2,20,1.32445,103.85396999999999,2,228.0,3,6,352,0.12,203,17
2,20,1.3277,103.84428,2,300.0,30,7,601,0.15,67,365
2,12,1.3067799999999998,103.90351,0,75.0,5,4,1399,0.08,1,363
2,6,1.31421,103.88753,2,99.0,4,21,14,0.57,67,123
2,9,1.3009,103.85213,0,90.0,1,161,25,3.33,2,345
4,33,1.3331600000000001,103.72676,0,56.0,90,28,27,0.6,2,184
2,6,1.31479,103.88627,2,94.0,1,24,30,0.67,67,72
2,9,1.30224,103.84572,2,100.0,6,17,29,0.81,84,1
2,4,1.28344,103.83308000000001,0,81.0,1,0,2137,1.04,1,0
2,19,1.30854,103.86407,0,44.0,18,2,972,0.06,83,359
4,8,1.34352,103.71526999999999,0,40.0,200,0,2137,1.04,1,180
2,20,1.32419,103.851,2,231.0,4,6,380,0.15,114,254
4,29,1.38008,103.76074,2,218.0,2,45,807,0.94,3,0
2,19,1.3085200000000001,103.86173000000001,0,40.0,18,2,1205,0.04,83,359
4,33,1.3419299999999998,103.73584,1,50.0,1,1,1010,0.03,1,362
2,9,1.3026200000000001,103.84836,0,119.0,1,0,2137,1.04,1,0
2,19,1.3066799999999998,103.86206999999999,0,37.0,18,8,558,0.18,112,359
